AtcoCode,CommonName,Easting,Northing,Longitude,LocalityName,Latitude,ShortCommonName,Street,Status,Indicator,StopType,,
700000012840,Stonepark,240597,343004,-7.3767038123,Enniskillen,54.334146226,,,active,,BusCoachTramOnStreetPoint,,
700000012841,Colebrooke Churuh X,241336,343439,-7.3652842361,Enniskillen,54.3379945698,,,active,,BusCoachTramOnStreetPoint,,
700000012842,Stone Wall,242678,344578,-7.3444913243,Enniskillen,54.3481157438,,,active,,BusCoachTramOnStreetPoint,,
700000012843,Corrylongford,242860,345014,-7.3416302111,Enniskillen,54.3520170187,,,active,,BusCoachTramOnStreetPoint,,
700000012844,Whittens X,242850,346071,-7.3416321991,Enniskillen,54.3615126803,,,active,,BusCoachTramOnStreetPoint,,
700000012845,Cavanaleck Ch,243280,347044,-7.3348769762,Enniskillen,54.3702166686,,,active,,BusCoachTramOnStreetPoint,,
700000012846,Fivemiletown College,243995,347595,-7.323795633,Enniskillen,54.3751050575,,,active,,BusCoachTramOnStreetPoint,,
700000012847,Fivemiletown,244321,347820,-7.3187461882,Enniskillen,54.3770979742,,,active,,BusCoachTramOnStreetPoint,,
700000012848,Ballyvooden X,245820,348224,-7.2956187496,Enniskillen,54.380594628,,,active,,BusCoachTramOnStreetPoint,,
700000012849,Ballagh Rd End,249832,349662,-7.2336404468,Enniskillen,54.3931355749,,,active,,BusCoachTramOnStreetPoint,,
700000012850,Corick House,255488,352886,-7.145978161,Enniskillen,54.4215106811,,,active,,BusCoachTramOnStreetPoint,,
700000012851,Dr Martins Gate,255934,353227,-7.1390287402,Enniskillen,54.424524765,,,active,,BusCoachTramOnStreetPoint,,
700000012852,Rices Lane,257762,354721,-7.1105946387,Enniskillen,54.4377403116,,,active,,BusCoachTramOnStreetPoint,,
700000012853,Annahilla X Rds,260106,355861,-7.0742449774,Enniskillen,54.4477086125,,,active,,BusCoachTramOnStreetPoint,,
700000012854,Lisdoart X,261740,356027,-7.0490261687,Enniskillen,54.4490040547,,,active,,BusCoachTramOnStreetPoint,,
700000012855,Lisdoart,261818,356066,-7.0478158181,Enniskillen,54.4493448858,,,active,,BusCoachTramOnStreetPoint,,
700000012856,Annahilla X Rds,260103,355845,-7.0742944574,Enniskillen,54.4475652534,,,active,,BusCoachTramOnStreetPoint,,
700000012857,Rices Lane,257794,354721,-7.1101015461,Enniskillen,54.4377366807,,,active,,BusCoachTramOnStreetPoint,,
700000012858,Dr Martins Gate,255918,353193,-7.1392970131,Enniskillen,54.4242212336,,,active,,BusCoachTramOnStreetPoint,,
700000012859,Corick House,255500,352878,-7.1457948169,Enniskillen,54.4214375158,,,active,,BusCoachTramOnStreetPoint,,
700000012860,Ballagh Rd End,249861,349666,-7.2331933826,Enniskillen,54.3931686713,,,active,,BusCoachTramOnStreetPoint,,
700000012861,Fivemiletown,244337,347817,-7.3185004394,Enniskillen,54.3770696366,,,active,,BusCoachTramOnStreetPoint,,
700000012862,Cavanaleck Church,243334,347106,-7.3340371921,Enniskillen,54.3707690204,,,active,,BusCoachTramOnStreetPoint,,
700000012863,Whittens X,242868,346105,-7.341350447,Enniskillen,54.361816585,,,active,,BusCoachTramOnStreetPoint,,
700000012864,Corrylongford X,242869,345038,-7.341488363,Enniskillen,54.3522318511,,,active,,BusCoachTramOnStreetPoint,,
700000012865,Colebrooke Church X,241387,343453,-7.3644982873,Enniskillen,54.3381162039,,,active,,BusCoachTramOnStreetPoint,,
700000012866,Stonepark,240647,343020,-7.3759330694,Enniskillen,54.3342859802,,,active,,BusCoachTramOnStreetPoint,,
700000012867,Monmurry,238961,341768,-7.402012502,Enniskillen,54.323170571,,,active,,BusCoachTramOnStreetPoint,,
700000012868,Lay By,238498,341031,-7.4092100279,Enniskillen,54.3165932863,,,active,,BusCoachTramOnStreetPoint,,
700000012869,Pine Trees,238167,341570,-7.4142392771,Enniskillen,54.3214524241,,,active,,BusCoachTramOnStreetPoint,,
700000012870,Ardmore Hse,237868,342033,-7.418766772,Enniskillen,54.325638664,,,active,,BusCoachTramOnStreetPoint,,
700000012871,Tattenamona X,237562,342563,-7.4234088423,Enniskillen,54.3304243017,,,active,,BusCoachTramOnStreetPoint,,
700000012872,Greenhill Bge,237210,342581,-7.4288195911,Enniskillen,54.3306041028,,,active,,BusCoachTramOnStreetPoint,,
700000012873,Gardiners X,236680,342270,-7.4370039425,Enniskillen,54.3278486729,,,active,,BusCoachTramOnStreetPoint,,
700000012874,Wooden Fence,236377,342355,-7.441650456,Enniskillen,54.3286338668,,,active,,BusCoachTramOnStreetPoint,,
700000012875,Concrete Lane,235828,342580,-7.4500613318,Enniskillen,54.3306937954,,,active,,BusCoachTramOnStreetPoint,,
700000012876,Cornafanogue,234800,342502,-7.4658710589,Enniskillen,54.3300640926,,,active,,BusCoachTramOnStreetPoint,,
700000012877,Irvines Hse,234107,342493,-7.4765235465,Enniskillen,54.3300299223,,,active,,BusCoachTramOnStreetPoint,,
700000012878,Smyths,233654,342451,-7.48349092,Enniskillen,54.329682637,,,active,,BusCoachTramOnStreetPoint,,
700000012879,Derryhoney Rd,233075,342322,-7.4924044029,Enniskillen,54.3285615827,,,active,,BusCoachTramOnStreetPoint,,
700000012880,Brick Wall,232609,342074,-7.4995936667,Enniskillen,54.3263636903,,,active,,BusCoachTramOnStreetPoint,,
700000012881,Tempo River,233341,342375,-7.4883101932,Enniskillen,54.3290204191,,,active,,BusCoachTramOnStreetPoint,,
700000012882,Bus Shelter,231932,341799,-7.5100276873,Enniskillen,54.3239360339,,,active,,BusCoachTramOnStreetPoint,,
700000012883,Snowhill X,231362,341593,-7.5188089821,Enniskillen,54.3221207619,,,active,,BusCoachTramOnStreetPoint,,
700000012884,Bridge,230392,341191,-7.5337560435,Enniskillen,54.3185680599,,,active,,BusCoachTramOnStreetPoint,,
700000012885,Levaghey X,223907,346803,-7.6329562797,Enniskillen,54.3693258758,,,active,,BusCoachTramOnStreetPoint,,
700000012886,Lay By,223641,348198,-7.6369307074,Enniskillen,54.3818772294,,,active,,BusCoachTramOnStreetPoint,,
700000012887,Trory X Rds,223492,348640,-7.639196412,Enniskillen,54.3858472332,,,active,,BusCoachTramOnStreetPoint,,
700000012888,Mossfield Fp,223881,349500,-7.6331351666,Enniskillen,54.3935623356,,,active,,BusCoachTramOnStreetPoint,,
700000012889,Roberts X,224704,350158,-7.620416402,Enniskillen,54.3994264691,,,active,,BusCoachTramOnStreetPoint,,
700000012890,Ramseys X,225646,351439,-7.6058027662,Enniskillen,54.4108873802,,,active,,BusCoachTramOnStreetPoint,,
700000012891,Orange Hall,226051,352043,-7.5995126633,Enniskillen,54.4162926511,,,active,,BusCoachTramOnStreetPoint,,
700000012892,Coa Rd Jct,226288,352400,-7.5958307062,Enniskillen,54.4194874534,,,active,,BusCoachTramOnStreetPoint,,
700000012893,Ballinamallard,226366,352770,-7.5945964131,Enniskillen,54.4228071653,,,active,,BusCoachTramOnStreetPoint,,
700000012894,Moores,227794,352838,-7.5725917455,Enniskillen,54.4233421864,,,active,,BusCoachTramOnStreetPoint,,
700000012895,Magheracross Orange Hall,228506,353224,-7.5615720477,Enniskillen,54.4267745028,,,active,,BusCoachTramOnStreetPoint,,
700000012896,County Bge,228995,353807,-7.5539821623,Enniskillen,54.4319877114,,,active,,BusCoachTramOnStreetPoint,,
700000012897,Deanes,229196,354228,-7.5508572057,Enniskillen,54.4357502282,,,active,,BusCoachTramOnStreetPoint,,
700000012898,Kilskeery Church,229894,354935,-7.5400279541,Enniskillen,54.4420679139,,,active,,BusCoachTramOnStreetPoint,,
700000012899,Johnstons,230947,354958,-7.5237980806,Enniskillen,54.442204742,,,active,,BusCoachTramOnStreetPoint,,
700000012900,Magheralough Rd,231966,355402,-7.5080459506,Enniskillen,54.4461299838,,,active,,BusCoachTramOnStreetPoint,,
700000012901,Chapel Rd,232745,355632,-7.4960134144,Enniskillen,54.4481465739,,,active,,BusCoachTramOnStreetPoint,,
700000012902,Bridge Inn,233030,355825,-7.4915889126,Enniskillen,54.4498683886,,,active,,BusCoachTramOnStreetPoint,,
700000012903,Trillick,233241,355984,-7.4883164647,Enniskillen,54.4512770934,,,active,,BusCoachTramOnStreetPoint,,
700000012904,Trillick,233252,355978,-7.4881595998,Enniskillen,54.4512218102,,,active,,BusCoachTramOnStreetPoint,,
700000012905,Bridge Inn,233015,355804,-7.4918324197,Enniskillen,54.4496742042,,,active,,BusCoachTramOnStreetPoint,,
700000012906,Chapel Rd,232651,355582,-7.4974674682,Enniskillen,54.4477102883,,,active,,BusCoachTramOnStreetPoint,,
700000012907,Magheralough Rd,232027,355413,-7.5071045353,Enniskillen,54.4462249646,,,active,,BusCoachTramOnStreetPoint,,
700000012908,Johnstons,230997,354935,-7.5230304937,Enniskillen,54.4419948275,,,active,,BusCoachTramOnStreetPoint,,
700000012909,Kilskeery Church,229930,354915,-7.5394772172,Enniskillen,54.4418789622,,,active,,BusCoachTramOnStreetPoint,,
700000012910,Deanes,229172,354140,-7.5512356807,Enniskillen,54.4349610982,,,active,,BusCoachTramOnStreetPoint,,
700000012911,County Bge,229010,353822,-7.5537630636,Enniskillen,54.4321137476,,,active,,BusCoachTramOnStreetPoint,,
700000012912,Magheracross Orange Hall,228532,353213,-7.561173625,Enniskillen,54.4266732509,,,active,,BusCoachTramOnStreetPoint,,
700000012913,Moores,227811,352827,-7.5723237813,Enniskillen,54.4232442176,,,active,,BusCoachTramOnStreetPoint,,
700000012914,Griffiths,226164,352908,-7.5976960863,Enniskillen,54.4240572324,,,active,,BusCoachTramOnStreetPoint,,
700000012915,Flowerdale,225261,353092,-7.6115916341,Enniskillen,54.4257556457,,,active,,BusCoachTramOnStreetPoint,,
700000012916,Sydare,224493,353278,-7.6233937646,Enniskillen,54.4274646363,,,active,,BusCoachTramOnStreetPoint,,
700000012917,Irvinestown,223942,358227,-7.6314929749,Enniskillen,54.4719526317,,,active,,BusCoachTramOnStreetPoint,,
700000012918,Sallys Wood,224028,358003,-7.6301845889,Enniskillen,54.469931439,,,active,,BusCoachTramOnStreetPoint,,
700000012919,Glenwood,224290,357700,-7.626170903,Enniskillen,54.4672021859,,,active,,BusCoachTramOnStreetPoint,,
700000012920,Makeny Rd,224095,356205,-7.6293010724,Enniskillen,54.4537812508,,,active,,BusCoachTramOnStreetPoint,,
700000012921,Grahams,224350,355547,-7.6254146796,Enniskillen,54.4478580643,,,active,,BusCoachTramOnStreetPoint,,
700000012922,Stone Bge,224344,354722,-7.6255801473,Enniskillen,54.440449937,,,active,,BusCoachTramOnStreetPoint,,
700000012923,Ballinamallard,226377,352763,-7.594427244,Enniskillen,54.4227464089,,,active,,BusCoachTramOnStreetPoint,,
700000012924,Mc Quaid Villas,226307,352405,-7.595528891,Enniskillen,54.419538996,,,active,,BusCoachTramOnStreetPoint,,
700000012925,Orange Hall,226073,352056,-7.5991726672,Enniskillen,54.4164083073,,,active,,BusCoachTramOnStreetPoint,,
700000012926,Ramseys X,225660,351431,-7.6055837878,Enniskillen,54.4108206375,,,active,,BusCoachTramOnStreetPoint,,
700000012927,Roberts X,224713,350150,-7.620278499,Enniskillen,54.3993541685,,,active,,BusCoachTramOnStreetPoint,,
700000012928,Mossfield Fp,223910,349508,-7.6326926066,Enniskillen,54.3936275573,,,active,,BusCoachTramOnStreetPoint,,
700000012929,Trory,223510,348647,-7.6389047357,Enniskillen,54.3859178693,,,active,,BusCoachTramOnStreetPoint,,
700000012930,Lay By,223659,348218,-7.6366583044,Enniskillen,54.3820511374,,,active,,BusCoachTramOnStreetPoint,,
700000012931,Levaghey,223928,346808,-7.6326241096,Enniskillen,54.3693773287,,,active,,BusCoachTramOnStreetPoint,,
700000012932,Agricultural,224126,346914,-7.6295779783,Enniskillen,54.3703127191,,,active,,BusCoachTramOnStreetPoint,,
700000012933,Drumgay,224629,347374,-7.6218011431,Enniskillen,54.3744209883,,,active,,BusCoachTramOnStreetPoint,,
700000012934,Rugby Club,225331,348774,-7.6108805891,Enniskillen,54.3869630842,,,active,,BusCoachTramOnStreetPoint,,
700000012935,Rugby Club,225360,348792,-7.6104263067,Enniskillen,54.3871321247,,,active,,BusCoachTramOnStreetPoint,,
700000012936,Phone Box,225931,349794,-7.6015568632,Enniskillen,54.3960957617,,,active,,BusCoachTramOnStreetPoint,,
700000012937,Phone Box,225933,349881,-7.6015184993,Enniskillen,54.3968771915,,,active,,BusCoachTramOnStreetPoint,,
700000012938,Fir Trees,226094,351267,-7.5989183956,Enniskillen,54.4093195738,,,active,,BusCoachTramOnStreetPoint,,
700000012939,Fir Trees,226097,351319,-7.5988676365,Enniskillen,54.4097865415,,,active,,BusCoachTramOnStreetPoint,,
700000012940,Summerhill,226449,352119,-7.5933756828,Enniskillen,54.4169548855,,,active,,BusCoachTramOnStreetPoint,,
700000012941,Summerhill,226455,352129,-7.5932823767,Enniskillen,54.4170444051,,,active,,BusCoachTramOnStreetPoint,,
700000012942,Station Rd,226346,352385,-7.5949386159,Enniskillen,54.4193497148,,,active,,BusCoachTramOnStreetPoint,,
700000012943,Station Rd,226361,352397,-7.5947020968,Enniskillen,54.4194655256,,,active,,BusCoachTramOnStreetPoint,,
700000012944,Sydare C,224426,353261,-7.6244419068,Enniskillen,54.4273144634,,,active,,BusCoachTramOnStreetPoint,,
700000012945,Stone Bge,224319,354697,-7.6259729462,Enniskillen,54.4402192937,,,active,,BusCoachTramOnStreetPoint,,
700000012946,Grahams,224343,355470,-7.6255397248,Enniskillen,54.4471620647,,,active,,BusCoachTramOnStreetPoint,,
700000012947,Makeny Rd,224082,356165,-7.6295064737,Enniskillen,54.4534176972,,,active,,BusCoachTramOnStreetPoint,,
700000012948,Monaghans,224265,357692,-7.6265592552,Enniskillen,54.467132059,,,active,,BusCoachTramOnStreetPoint,,
700000012949,Sallys Wood,224039,357969,-7.6300232495,Enniskillen,54.4696251541,,,active,,BusCoachTramOnStreetPoint,,
700000012951,Chapel,223460,358234,-7.6389320179,Enniskillen,54.4720326644,,,active,,BusCoachTramOnStreetPoint,,
700000012952,Daintyfyt,222895,358426,-7.6476315276,Enniskillen,54.4737831267,,,active,,BusCoachTramOnStreetPoint,,
700000012953,Brick Pillars,221441,358997,-7.6700171575,Enniskillen,54.4789757534,,,active,,BusCoachTramOnStreetPoint,,
700000012954,Drumadravey,220577,358897,-7.6833523878,Enniskillen,54.4781130927,,,active,,BusCoachTramOnStreetPoint,,
700000012955,Orlits,220154,358846,-7.6898810304,Enniskillen,54.4776718713,,,active,,BusCoachTramOnStreetPoint,,
700000012956,Lisnarick,219670,358792,-7.6973506962,Enniskillen,54.4772057072,,,active,,BusCoachTramOnStreetPoint,,
700000012957,White House,219193,359151,-7.7046854901,Enniskillen,54.4804488358,,,active,,BusCoachTramOnStreetPoint,,
700000012958,Fir Grove,218945,360132,-7.7084486679,Enniskillen,54.489270531,,,active,,BusCoachTramOnStreetPoint,,
700000012959,Crest,220105,361463,-7.6904545139,Enniskillen,54.5011907461,,,active,,BusCoachTramOnStreetPoint,,
700000012960,Manoo X,220244,361932,-7.6882818827,Enniskillen,54.5053900307,,,active,,BusCoachTramOnStreetPoint,,
700000012961,Ardess X,220480,363168,-7.6845534067,Enniskillen,54.5164836098,,,active,,BusCoachTramOnStreetPoint,,
700000012962,Martins X,220522,364296,-7.6838266433,Enniskillen,54.5266147554,,,active,,BusCoachTramOnStreetPoint,,
700000012963,Ardess X,220499,363221,-7.6842416727,Enniskillen,54.5169622298,,,active,,BusCoachTramOnStreetPoint,,
700000012964,Manoo X,220263,362037,-7.6879688435,Enniskillen,54.5063404561,,,active,,BusCoachTramOnStreetPoint,,
700000012965,Crest,220152,361523,-7.6897192912,Enniskillen,54.501727945,,,active,,BusCoachTramOnStreetPoint,,
700000012966,Drumard X Rds,219115,361357,-7.7057465127,Enniskillen,54.5002684395,,,active,,BusCoachTramOnStreetPoint,,
700000012967,Crowes X Rds,218820,362364,-7.7102356414,Enniskillen,54.5093253752,,,active,,BusCoachTramOnStreetPoint,,
700000012968,Brook,218432,363118,-7.7161785357,Enniskillen,54.5161128009,,,active,,BusCoachTramOnStreetPoint,,
700000012969,Kesh,218041,363786,-7.722174971,Enniskillen,54.5221274939,,,active,,BusCoachTramOnStreetPoint,,
700000012970,Pettigo,211039,366769,-7.8301934425,Enniskillen,54.5491240888,,,active,,BusCoachTramOnStreetPoint,,
700000012971,Lough Rd,211561,366531,-7.82212473,Enniskillen,54.5469787341,,,active,,BusCoachTramOnStreetPoint,,
700000012972,Castlederg Rd,212082,366494,-7.8140843695,Enniskillen,54.5466339111,,,active,,BusCoachTramOnStreetPoint,,
700000012973,Mc Creas Shop,213019,366425,-7.799611909,Enniskillen,54.5459871076,,,active,,BusCoachTramOnStreetPoint,,
700000012974,Erne See,213527,366483,-7.7917598069,Enniskillen,54.5464948692,,,active,,BusCoachTramOnStreetPoint,,
700000012975,Clonelly Po,214903,366192,-7.7704997346,Enniskillen,54.5438471667,,,active,,BusCoachTramOnStreetPoint,,
700000012976,Bannagh Bge,216131,365437,-7.7515682372,Enniskillen,54.5370299211,,,active,,BusCoachTramOnStreetPoint,,
700000012977,Boa Island Jct,217487,365170,-7.7306351958,Enniskillen,54.5345813176,,,active,,BusCoachTramOnStreetPoint,,
700000012978,Aikens,218123,364484,-7.7208659142,Enniskillen,54.5283947389,,,active,,BusCoachTramOnStreetPoint,,
700000012979,Vanard,218025,364059,-7.7224054187,Enniskillen,54.5245804316,,,active,,BusCoachTramOnStreetPoint,,
700000012980,School,218849,364057,-7.7096801081,Enniskillen,54.5245325909,,,active,,BusCoachTramOnStreetPoint,,
700000012981,Martins X,220492,364322,-7.6842777621,Enniskillen,54.5268570425,,,active,,BusCoachTramOnStreetPoint,,
700000012982,Oak Tree,221610,364814,-7.6669854855,Enniskillen,54.5312228531,,,active,,BusCoachTramOnStreetPoint,,
700000012983,Dalys,221982,364918,-7.6612318653,Enniskillen,54.5321411279,,,active,,BusCoachTramOnStreetPoint,,
700000012984,Ederney,222126,364974,-7.6590034097,Enniskillen,54.5326379249,,,active,,BusCoachTramOnStreetPoint,,
700000012985,Ederney,222124,364967,-7.6590348267,Enniskillen,54.5325751311,,,active,,BusCoachTramOnStreetPoint,,
700000012986,Dalys,221991,364915,-7.6610930721,Enniskillen,54.5321137896,,,active,,BusCoachTramOnStreetPoint,,
700000012987,Oak Tree,221620,364810,-7.6668313188,Enniskillen,54.5311864958,,,active,,BusCoachTramOnStreetPoint,,
700000012988,School,218888,364057,-7.7090778127,Enniskillen,54.5245311437,,,active,,BusCoachTramOnStreetPoint,,
700000012989,Vanard,218022,364072,-7.7224509572,Enniskillen,54.5246973174,,,active,,BusCoachTramOnStreetPoint,,
700000012990,Aikens,218114,364481,-7.7210051024,Enniskillen,54.5283681105,,,active,,BusCoachTramOnStreetPoint,,
700000012991,Boa Island Jct,217608,365063,-7.7287778617,Enniskillen,54.5336146216,,,active,,BusCoachTramOnStreetPoint,,
700000012992,Bannagh Bge,216162,365404,-7.7511032393,Enniskillen,54.5367252448,,,active,,BusCoachTramOnStreetPoint,,
700000012993,Clonelly Po,214919,366156,-7.7702673438,Enniskillen,54.5435184817,,,active,,BusCoachTramOnStreetPoint,,
700000012994,Erne See,213539,366477,-7.7915746593,Enniskillen,54.5464406516,,,active,,BusCoachTramOnStreetPoint,,
700000012995,Mc Creas Shop,213045,366416,-7.7992105624,Enniskillen,54.545905594,,,active,,BusCoachTramOnStreetPoint,,
700000012996,Castlederg Rd Jct,212112,366486,-7.8136240925,Enniskillen,54.5465574751,,,active,,BusCoachTramOnStreetPoint,,
700000012997,Lough Rd,211577,366508,-7.8218900043,Enniskillen,54.5467675548,,,active,,BusCoachTramOnStreetPoint,,
700000012998,Pettigo,211069,366742,-7.8297308659,Enniskillen,54.5488808944,,,active,,BusCoachTramOnStreetPoint,,
700000012999,Letter,208461,365109,-7.8700784337,Enniskillen,54.5342615002,,,active,,BusCoachTramOnStreetPoint,,
700000013000,Lodge,207051,363605,-7.8918948448,Enniskillen,54.5207723118,,,active,,BusCoachTramOnStreetPoint,,
700000013001,Pettigo  Rd Jct,205701,362625,-7.912760621,Enniskillen,54.511985664,,,active,,BusCoachTramOnStreetPoint,,
700000013002,Pettigo Rd Jct,205578,362593,-7.9146512526,Enniskillen,54.5116996415,,,active,,BusCoachTramOnStreetPoint,,
700000013003,Lodge,207038,363612,-7.8920949509,Enniskillen,54.5208405828,,,active,,BusCoachTramOnStreetPoint,,
700000013004,Letter,208450,365121,-7.8702441471,Enniskillen,54.5343704638,,,active,,BusCoachTramOnStreetPoint,,
700000013005,Jubilee Hill,223240,349566,-7.6430028111,Enniskillen,54.3941771776,,,active,,BusCoachTramOnStreetPoint,,
700000013006,Laragh X,223077,350337,-7.6454523768,Enniskillen,54.4011105882,,,active,,BusCoachTramOnStreetPoint,,
700000013007,Ballycassidy Po,222812,350684,-7.6495060009,Enniskillen,54.4042396536,,,active,,BusCoachTramOnStreetPoint,,
700000013008,Hidden Dip,222232,351552,-7.6583575918,Enniskillen,54.4120701281,,,active,,BusCoachTramOnStreetPoint,,
700000013009,Rosfad,221738,352098,-7.6659404072,Enniskillen,54.4169887055,,,active,,BusCoachTramOnStreetPoint,,
700000013010,Manor House,221181,353130,-7.674446401,Enniskillen,54.4262827421,,,active,,BusCoachTramOnStreetPoint,,
700000013011,Killadeas Church,220632,354020,-7.6828315116,Enniskillen,54.4343069487,,,active,,BusCoachTramOnStreetPoint,,
700000013012,Hospital Rd,220158,354640,-7.6901048729,Enniskillen,54.439888743,,,active,,BusCoachTramOnStreetPoint,,
700000013013,Killadeas Hosp,219989,355075,-7.6926801777,Enniskillen,54.4438030607,,,active,,BusCoachTramOnStreetPoint,,
700000013014,Rossigh Rd,218953,356546,-7.7085542924,Enniskillen,54.4570568154,,,active,,BusCoachTramOnStreetPoint,,
700000013015,Lisnarick Rectory,218739,356899,-7.7118314842,Enniskillen,54.4602357721,,,active,,BusCoachTramOnStreetPoint,,
700000013016,Castle Archdale Church,218622,357783,-7.7135800889,Enniskillen,54.4681811412,,,active,,BusCoachTramOnStreetPoint,,
700000013017,Drumhoney,218960,358110,-7.708341843,Enniskillen,54.4711074903,,,active,,BusCoachTramOnStreetPoint,,
700000013018,Oaks,219382,358465,-7.701814642,Enniskillen,54.4742792755,,,active,,BusCoachTramOnStreetPoint,,
700000013019,Lisnarick Cr,219556,358666,-7.6991113345,Enniskillen,54.4760809069,,,active,,BusCoachTramOnStreetPoint,,
700000013020,Lisnarick,219599,358789,-7.6984461136,Enniskillen,54.477181495,,,active,,BusCoachTramOnStreetPoint,,
700000013021,Orlits,220111,358852,-7.6905286364,Enniskillen,54.4777306644,,,active,,BusCoachTramOnStreetPoint,,
700000013022,Drumadravey X,220559,358908,-7.6836189076,Enniskillen,54.4782189845,,,active,,BusCoachTramOnStreetPoint,,
700000013023,Brick Pillars,221431,359011,-7.6701671606,Enniskillen,54.4791029166,,,active,,BusCoachTramOnStreetPoint,,
700000013024,Pogues Lane,222521,358561,-7.653389484,Enniskillen,54.4750129653,,,active,,BusCoachTramOnStreetPoint,,
700000013025,Daintyfyt,222886,358441,-7.647766644,Enniskillen,54.4739271631,,,active,,BusCoachTramOnStreetPoint,,
700000013026,Chapel,223450,358254,-7.6390767541,Enniskillen,54.4722186913,,,active,,BusCoachTramOnStreetPoint,,
700000013027,Pogues Lane,222530,358543,-7.6532524955,Enniskillen,54.4748504243,,,active,,BusCoachTramOnStreetPoint,,
700000013028,Kesh,218034,363823,-7.722274293,Enniskillen,54.5224652202,,,active,,BusCoachTramOnStreetPoint,,
700000013029,Brook,218431,363154,-7.7161821055,Enniskillen,54.5164441993,,,active,,BusCoachTramOnStreetPoint,,
700000013030,Crowes X Rds,218786,362481,-7.7107531001,Enniskillen,54.5103776489,,,active,,BusCoachTramOnStreetPoint,,
700000013031,Drumard X Rds,219130,361391,-7.7054985915,Enniskillen,54.5005747926,,,active,,BusCoachTramOnStreetPoint,,
700000013032,Fir Grove,218991,360251,-7.7077312552,Enniskillen,54.4903378038,,,active,,BusCoachTramOnStreetPoint,,
700000013033,White House,219190,359170,-7.7047305412,Enniskillen,54.4806196276,,,active,,BusCoachTramOnStreetPoint,,
700000013034,Letterkeen,217430,365082,-7.7315340224,Enniskillen,54.533790821,,,active,,BusCoachTramOnStreetPoint,,
700000013035,Bannagh X,216384,365052,-7.7476932589,Enniskillen,54.5335561092,,,active,,BusCoachTramOnStreetPoint,,
700000013036,Armstrongs Lane,215754,364875,-7.7574342558,Enniskillen,54.5319860149,,,active,,BusCoachTramOnStreetPoint,,
700000013037,Stone Pillars,214678,364707,-7.7740628737,Enniskillen,54.5305090457,,,active,,BusCoachTramOnStreetPoint,,
700000013038,Portnode Br,213997,364473,-7.7845925401,Enniskillen,54.5284261956,,,active,,BusCoachTramOnStreetPoint,,
700000013039,Boa Island Po,212546,363482,-7.8070452829,Enniskillen,54.5195617813,,,active,,BusCoachTramOnStreetPoint,,
700000013040,Lusty Beg,211291,363160,-7.826427761,Enniskillen,54.5167072835,,,active,,BusCoachTramOnStreetPoint,,
700000013041,Mc Cabes Shop,210908,363040,-7.8323550906,Enniskillen,54.5156289507,,,active,,BusCoachTramOnStreetPoint,,
700000013042,Irvines House,210000,362659,-7.8463876835,Enniskillen,54.5122249995,,,active,,BusCoachTramOnStreetPoint,,
700000013043,Caldragh,208413,362263,-7.8709005704,Enniskillen,54.5086963142,,,active,,BusCoachTramOnStreetPoint,,
700000013044,Drennan Bge,207260,362341,-7.8886982951,Enniskillen,54.5094146918,,,active,,BusCoachTramOnStreetPoint,,
700000013045,Pettigo Rd Jct,205729,362590,-7.9123290045,Enniskillen,54.511670941,,,active,,BusCoachTramOnStreetPoint,,
700000013046,Concrete Lane,204828,362319,-7.926243753,Enniskillen,54.5092457889,,,active,,BusCoachTramOnStreetPoint,,
700000013047,Bruces Garage,203838,362040,-7.9415308481,Enniskillen,54.5067478413,,,active,,BusCoachTramOnStreetPoint,,
700000013048,Leggs Po,202999,361834,-7.9544845118,Enniskillen,54.5049028766,,,active,,BusCoachTramOnStreetPoint,,
700000013049,New Line,202084,361541,-7.968610711,Enniskillen,54.5022752976,,,active,,BusCoachTramOnStreetPoint,,
700000013050,Magees,201422,360950,-7.9788316071,Enniskillen,54.4969684577,,,active,,BusCoachTramOnStreetPoint,,
700000013051,Castlecaldwell Stn,201157,360520,-7.9829130029,Enniskillen,54.493111003,,,active,,BusCoachTramOnStreetPoint,,
700000013052,Ivy Tree,200743,359856,-7.9893133655,Enniskillen,54.487142224,,,active,,BusCoachTramOnStreetPoint,,
700000013053,Gormleys,199574,359498,-8.0073499635,Enniskillen,54.4839264859,,,active,,BusCoachTramOnStreetPoint,,
700000013054,Muleek X,199027,359458,-8.0157891409,Enniskillen,54.48356635,,,active,,BusCoachTramOnStreetPoint,,
700000013055,Roscor X,198590,359311,-8.0225305511,Enniskillen,54.4822447501,,,active,,BusCoachTramOnStreetPoint,,
700000013056,Druminiller,197219,359466,-8.0436834515,Enniskillen,54.4836313546,,,active,,BusCoachTramOnStreetPoint,,
700000013057,Murrays Shop,195476,359488,-8.0705752221,Enniskillen,54.4838162775,,,active,,BusCoachTramOnStreetPoint,,
700000013058,Rockfield Gardens,194561,359326,-8.0846891172,Enniskillen,54.4823519343,,,active,,BusCoachTramOnStreetPoint,,
700000013059,Rockfield,194527,359323,-8.0852108307,Enniskillen,54.4823259655,,,active,,BusCoachTramOnStreetPoint,,
700000013060,Murrays Shop,195409,359499,-8.0715982934,Enniskillen,54.4839153896,,,active,,BusCoachTramOnStreetPoint,,
700000013061,Druminiller,197175,359497,-8.0443522613,Enniskillen,54.4839117465,,,active,,BusCoachTramOnStreetPoint,,
